year,period,periodName,value,state,state_code
2015,M01,January,63.5,Idaho,16
2015,M02,February,63.6,Idaho,16
2015,M03,March,63.7,Idaho,16
2015,M04,April,63.8,Idaho,16
2015,M05,May,63.9,Idaho,16
2015,M06,June,63.9,Idaho,16
2015,M07,July,63.9,Idaho,16
2015,M08,August,63.9,Idaho,16
2015,M09,September,63.8,Idaho,16
2015,M10,October,63.8,Idaho,16
2015,M11,November,63.8,Idaho,16
2015,M12,December,63.8,Idaho,16
2016,M01,January,63.9,Idaho,16
2016,M02,February,63.9,Idaho,16
2016,M03,March,63.9,Idaho,16
2016,M04,April,63.9,Idaho,16
2016,M05,May,63.9,Idaho,16
2016,M06,June,63.9,Idaho,16
2016,M07,July,63.8,Idaho,16
2016,M08,August,63.8,Idaho,16
2016,M09,September,63.7,Idaho,16
2016,M10,October,63.7,Idaho,16
2016,M11,November,63.7,Idaho,16
2016,M12,December,63.6,Idaho,16
2017,M01,January,63.7,Idaho,16
2017,M02,February,63.7,Idaho,16
2017,M03,March,63.7,Idaho,16
2017,M04,April,63.8,Idaho,16
2017,M05,May,63.8,Idaho,16
2017,M06,June,63.9,Idaho,16
2017,M07,July,63.9,Idaho,16
2017,M08,August,64,Idaho,16
2017,M09,September,64,Idaho,16
2017,M10,October,64,Idaho,16
2017,M11,November,64,Idaho,16
2017,M12,December,64,Idaho,16
2018,M01,January,64,Idaho,16
2018,M02,February,64,Idaho,16
2018,M03,March,64.1,Idaho,16
2018,M04,April,64.1,Idaho,16
2018,M05,May,64.1,Idaho,16
2018,M06,June,64.1,Idaho,16
2018,M07,July,64,Idaho,16
2018,M08,August,64,Idaho,16
2018,M09,September,63.9,Idaho,16
2018,M10,October,63.9,Idaho,16
2018,M11,November,64,Idaho,16
2018,M12,December,64,Idaho,16
2019,M01,January,64.1,Idaho,16
2019,M02,February,64.1,Idaho,16
2019,M03,March,64.1,Idaho,16
2019,M04,April,64.1,Idaho,16
2019,M05,May,64.2,Idaho,16
2019,M06,June,64.2,Idaho,16
2019,M07,July,64.2,Idaho,16
2019,M08,August,64.3,Idaho,16
2019,M09,September,64.3,Idaho,16
2019,M10,October,64.3,Idaho,16
2019,M11,November,64.2,Idaho,16
2019,M12,December,64.1,Idaho,16
2020,M01,January,64,Idaho,16
2020,M02,February,63.9,Idaho,16
2020,M03,March,63.8,Idaho,16
2020,M04,April,62.7,Idaho,16
2020,M05,May,62.9,Idaho,16
2020,M06,June,63,Idaho,16
2020,M07,July,63,Idaho,16
2020,M08,August,63,Idaho,16
2020,M09,September,64.3,Idaho,16
2020,M10,October,63.7,Idaho,16
2020,M11,November,63.5,Idaho,16
2020,M12,December,63.2,Idaho,16
2021,M01,January,63.1,Idaho,16
2021,M02,February,63,Idaho,16
2021,M03,March,62.8,Idaho,16
2021,M04,April,62.7,Idaho,16
2021,M05,May,62.7,Idaho,16
2021,M06,June,62.6,Idaho,16
2021,M07,July,62.5,Idaho,16
2021,M08,August,62.5,Idaho,16
2021,M09,September,62.4,Idaho,16
2021,M10,October,62.4,Idaho,16
2021,M11,November,62.3,Idaho,16
2021,M12,December,62.2,Idaho,16
2010,M01,January,66.8,Illinois,17
2010,M02,February,66.9,Illinois,17
2010,M03,March,66.9,Illinois,17
2010,M04,April,67.1,Illinois,17
2010,M05,May,67,Illinois,17
2010,M06,June,66.9,Illinois,17
2010,M07,July,66.8,Illinois,17
2010,M08,August,66.7,Illinois,17
2010,M09,September,66.6,Illinois,17
2010,M10,October,66.5,Illinois,17
2010,M11,November,66.4,Illinois,17
2010,M12,December,66.3,Illinois,17
2011,M01,January,66.1,Illinois,17
2011,M02,February,66,Illinois,17
2011,M03,March,65.9,Illinois,17
2011,M04,April,65.9,Illinois,17
2011,M05,May,65.9,Illinois,17
2011,M06,June,65.9,Illinois,17
2011,M07,July,66,Illinois,17
2011,M08,August,66.1,Illinois,17
2011,M09,September,66.1,Illinois,17
2011,M10,October,66.1,Illinois,17
2011,M11,November,66.1,Illinois,17
2011,M12,December,66.1,Illinois,17
2012,M01,January,66,Illinois,17
2012,M02,February,65.9,Illinois,17
2012,M03,March,65.9,Illinois,17
2012,M04,April,65.8,Illinois,17
2012,M05,May,65.8,Illinois,17
2012,M06,June,65.9,Illinois,17
2012,M07,July,65.9,Illinois,17
2012,M08,August,65.9,Illinois,17
2012,M09,September,65.9,Illinois,17
2012,M10,October,65.9,Illinois,17
2012,M11,November,65.9,Illinois,17
2012,M12,December,65.8,Illinois,17
2013,M01,January,65.7,Illinois,17
2013,M02,February,65.6,Illinois,17
2013,M03,March,65.6,Illinois,17
2013,M04,April,65.5,Illinois,17
2013,M05,May,65.5,Illinois,17
2013,M06,June,65.5,Illinois,17
2013,M07,July,65.4,Illinois,17
2013,M08,August,65.4,Illinois,17
2013,M09,September,65.2,Illinois,17
2013,M10,October,65.2,Illinois,17
2013,M11,November,65.1,Illinois,17
2013,M12,December,65.1,Illinois,17
2014,M01,January,65.1,Illinois,17
2014,M02,February,65.1,Illinois,17
2014,M03,March,65.1,Illinois,17
2014,M04,April,65,Illinois,17
2014,M05,May,64.9,Illinois,17
2014,M06,June,64.8,Illinois,17
2014,M07,July,64.7,Illinois,17
2014,M08,August,64.7,Illinois,17
2014,M09,September,64.7,Illinois,17
2014,M10,October,64.7,Illinois,17
2014,M11,November,64.6,Illinois,17
2014,M12,December,64.6,Illinois,17
2015,M01,January,64.5,Illinois,17
2015,M02,February,64.5,Illinois,17
2015,M03,March,64.6,Illinois,17
2015,M04,April,64.7,Illinois,17
2015,M05,May,64.7,Illinois,17
2015,M06,June,64.8,Illinois,17
2015,M07,July,64.8,Illinois,17
2015,M08,August,64.8,Illinois,17
2015,M09,September,64.8,Illinois,17
2015,M10,October,64.9,Illinois,17
2015,M11,November,65.1,Illinois,17
2015,M12,December,65.3,Illinois,17
2016,M01,January,65.5,Illinois,17
2016,M02,February,65.6,Illinois,17
2016,M03,March,65.6,Illinois,17
2016,M04,April,65.6,Illinois,17
2016,M05,May,65.5,Illinois,17
2016,M06,June,65.4,Illinois,17
2016,M07,July,65.3,Illinois,17
2016,M08,August,65.2,Illinois,17
2016,M09,September,65.1,Illinois,17
2016,M10,October,65,Illinois,17
2016,M11,November,64.9,Illinois,17
2016,M12,December,64.8,Illinois,17
2017,M01,January,64.7,Illinois,17
2017,M02,February,64.6,Illinois,17
2017,M03,March,64.6,Illinois,17
2017,M04,April,64.5,Illinois,17
2017,M05,May,64.5,Illinois,17
2017,M06,June,64.6,Illinois,17
2017,M07,July,64.6,Illinois,17
2017,M08,August,64.6,Illinois,17
2017,M09,September,64.6,Illinois,17
2017,M10,October,64.6,Illinois,17
2017,M11,November,64.6,Illinois,17
2017,M12,December,64.6,Illinois,17
2018,M01,January,64.5,Illinois,17
2018,M02,February,64.6,Illinois,17
2018,M03,March,64.6,Illinois,17
2018,M04,April,64.6,Illinois,17
2018,M05,May,64.6,Illinois,17
2018,M06,June,64.6,Illinois,17
2018,M07,July,64.6,Illinois,17
2018,M08,August,64.6,Illinois,17
2018,M09,September,64.6,Illinois,17
2018,M10,October,64.6,Illinois,17
2018,M11,November,64.7,Illinois,17
2018,M12,December,64.7,Illinois,17
2019,M01,January,64.8,Illinois,17
2019,M02,February,64.8,Illinois,17
2019,M03,March,64.7,Illinois,17
2019,M04,April,64.7,Illinois,17
2019,M05,May,64.6,Illinois,17
2019,M06,June,64.6,Illinois,17
2019,M07,July,64.5,Illinois,17
2019,M08,August,64.4,Illinois,17
2019,M09,September,64.3,Illinois,17
2019,M10,October,64.2,Illinois,17
2019,M11,November,64.1,Illinois,17
2019,M12,December,64,Illinois,17
2020,M01,January,63.8,Illinois,17
2020,M02,February,63.7,Illinois,17
2020,M03,March,63.6,Illinois,17
2020,M04,April,60.4,Illinois,17
2020,M05,May,61.8,Illinois,17
2020,M06,June,63.8,Illinois,17
2020,M07,July,61.7,Illinois,17
2020,M08,August,62.8,Illinois,17
2020,M09,September,64,Illinois,17
2020,M10,October,63.6,Illinois,17
2020,M11,November,62,Illinois,17
2020,M12,December,61.9,Illinois,17
2021,M01,January,61.9,Illinois,17
2021,M02,February,61.8,Illinois,17
2021,M03,March,61.8,Illinois,17
2021,M04,April,62,Illinois,17
2021,M05,May,62.1,Illinois,17
2021,M06,June,62.3,Illinois,17
2021,M07,July,62.6,Illinois,17
2021,M08,August,62.8,Illinois,17
2021,M09,September,62.7,Illinois,17
2021,M10,October,62.8,Illinois,17
2021,M11,November,63.1,Illinois,17
2021,M12,December,63.4,Illinois,17
2010,M01,January,64.3,Indiana,18
2010,M02,February,64.4,Indiana,18
2010,M03,March,64.5,Indiana,18
2010,M04,April,64.1,Indiana,18
2010,M05,May,64.1,Indiana,18
2010,M06,June,64.1,Indiana,18
2010,M07,July,64,Indiana,18
2010,M08,August,63.9,Indiana,18
2010,M09,September,63.8,Indiana,18
2010,M10,October,63.7,Indiana,18
2010,M11,November,63.6,Indiana,18
2010,M12,December,63.5,Indiana,18
2011,M01,January,63.5,Indiana,18
2011,M02,February,63.5,Indiana,18
2011,M03,March,63.6,Indiana,18
2011,M04,April,63.6,Indiana,18
2011,M05,May,63.7,Indiana,18
2011,M06,June,63.7,Indiana,18
2011,M07,July,63.8,Indiana,18
2011,M08,August,63.9,Indiana,18
2011,M09,September,63.9,Indiana,18
2011,M10,October,63.9,Indiana,18
2011,M11,November,63.9,Indiana,18
2011,M12,December,63.8,Indiana,18
2012,M01,January,63.7,Indiana,18
2012,M02,February,63.5,Indiana,18
2012,M03,March,63.3,Indiana,18
2012,M04,April,63.1,Indiana,18
2012,M05,May,63,Indiana,18
2012,M06,June,62.9,Indiana,18
2012,M07,July,62.8,Indiana,18
2012,M08,August,62.8,Indiana,18
2012,M09,September,62.8,Indiana,18
2012,M10,October,62.9,Indiana,18
2012,M11,November,62.9,Indiana,18
2012,M12,December,62.9,Indiana,18
2013,M01,January,62.9,Indiana,18
2013,M02,February,62.9,Indiana,18
2013,M03,March,62.9,Indiana,18
2013,M04,April,62.9,Indiana,18
2013,M05,May,63,Indiana,18
2013,M06,June,63,Indiana,18
2013,M07,July,63.1,Indiana,18
2013,M08,August,63.2,Indiana,18
2013,M09,September,63.2,Indiana,18
2013,M10,October,63.2,Indiana,18
2013,M11,November,63.2,Indiana,18
2013,M12,December,63.2,Indiana,18
2014,M01,January,63.2,Indiana,18
2014,M02,February,63.2,Indiana,18
2014,M03,March,63.3,Indiana,18
2014,M04,April,63.4,Indiana,18
2014,M05,May,63.4,Indiana,18
2014,M06,June,63.4,Indiana,18
2014,M07,July,63.4,Indiana,18
2014,M08,August,63.4,Indiana,18
2014,M09,September,63.5,Indiana,18
2014,M10,October,63.5,Indiana,18
2014,M11,November,63.5,Indiana,18
2014,M12,December,63.5,Indiana,18
2015,M01,January,63.5,Indiana,18
2015,M02,February,63.5,Indiana,18
2015,M03,March,63.5,Indiana,18
2015,M04,April,63.6,Indiana,18
2015,M05,May,63.6,Indiana,18
2015,M06,June,63.7,Indiana,18
2015,M07,July,63.8,Indiana,18
2015,M08,August,63.9,Indiana,18
2015,M09,September,64,Indiana,18
2015,M10,October,64.1,Indiana,18
2015,M11,November,64.3,Indiana,18
2015,M12,December,64.6,Indiana,18
2016,M01,January,64.8,Indiana,18
2016,M02,February,64.9,Indiana,18
2016,M03,March,65,Indiana,18
2016,M04,April,65,Indiana,18
2016,M05,May,64.9,Indiana,18
2016,M06,June,64.9,Indiana,18
2016,M07,July,64.8,Indiana,18
2016,M08,August,64.7,Indiana,18
2016,M09,September,64.6,Indiana,18
2016,M10,October,64.5,Indiana,18
2016,M11,November,64.4,Indiana,18
2016,M12,December,64.3,Indiana,18
2017,M01,January,64.2,Indiana,18
2017,M02,February,64.2,Indiana,18
2017,M03,March,64.2,Indiana,18
2017,M04,April,64.2,Indiana,18
2017,M05,May,64.3,Indiana,18
2017,M06,June,64.3,Indiana,18
2017,M07,July,64.3,Indiana,18
2017,M08,August,64.3,Indiana,18
2017,M09,September,64.3,Indiana,18
2017,M10,October,64.2,Indiana,18
2017,M11,November,64.2,Indiana,18
2017,M12,December,64.2,Indiana,18
2018,M01,January,64.4,Indiana,18
2018,M02,February,64.6,Indiana,18
2018,M03,March,64.8,Indiana,18
2018,M04,April,65,Indiana,18
2018,M05,May,65.1,Indiana,18
2018,M06,June,65.1,Indiana,18
2018,M07,July,65.1,Indiana,18
2018,M08,August,65,Indiana,18
2018,M09,September,64.9,Indiana,18
2018,M10,October,64.8,Indiana,18
2018,M11,November,64.8,Indiana,18
2018,M12,December,64.8,Indiana,18
2019,M01,January,64.8,Indiana,18
2019,M02,February,64.8,Indiana,18
2019,M03,March,64.6,Indiana,18
2019,M04,April,64.5,Indiana,18
2019,M05,May,64.4,Indiana,18
2019,M06,June,64.3,Indiana,18
2019,M07,July,64.3,Indiana,18
2019,M08,August,64.4,Indiana,18
2019,M09,September,64.4,Indiana,18
2019,M10,October,64.5,Indiana,18
2019,M11,November,64.5,Indiana,18
2019,M12,December,64.3,Indiana,18
2020,M01,January,64.1,Indiana,18
2020,M02,February,63.8,Indiana,18
2020,M03,March,63.5,Indiana,18
2020,M04,April,61.2,Indiana,18
2020,M05,May,62,Indiana,18
2020,M06,June,62.3,Indiana,18
2020,M07,July,62.7,Indiana,18
2020,M08,August,63,Indiana,18
2020,M09,September,63.1,Indiana,18
2020,M10,October,63.2,Indiana,18
2020,M11,November,63.2,Indiana,18
2020,M12,December,63.3,Indiana,18
2021,M01,January,63.3,Indiana,18
2021,M02,February,63.2,Indiana,18
2021,M03,March,63.1,Indiana,18
2021,M04,April,63.1,Indiana,18
2021,M05,May,63.2,Indiana,18
2021,M06,June,63.2,Indiana,18
2021,M07,July,63.2,Indiana,18
2021,M08,August,63.1,Indiana,18
2021,M09,September,62.9,Indiana,18
2021,M10,October,62.7,Indiana,18
2021,M11,November,62.6,Indiana,18
2021,M12,December,62.4,Indiana,18
2010,M01,January,71.2,Iowa,19
2010,M02,February,71.4,Iowa,19
2010,M03,March,71.5,Iowa,19
2010,M04,April,71.1,Iowa,19
2010,M05,May,71.1,Iowa,19
2010,M06,June,71,Iowa,19
2010,M07,July,70.9,Iowa,19
2010,M08,August,70.8,Iowa,19
2010,M09,September,70.7,Iowa,19
2010,M10,October,70.7,Iowa,19
2010,M11,November,70.8,Iowa,19
2010,M12,December,70.8,Iowa,19
2011,M01,January,70.8,Iowa,19
2011,M02,February,70.7,Iowa,19
2011,M03,March,70.6,Iowa,19
2011,M04,April,70.5,Iowa,19
2011,M05,May,70.3,Iowa,19
2011,M06,June,70.2,Iowa,19
2011,M07,July,70.2,Iowa,19
2011,M08,August,70.1,Iowa,19
2011,M09,September,70.1,Iowa,19
2011,M10,October,70.1,Iowa,19
2011,M11,November,70,Iowa,19
2011,M12,December,70,Iowa,19
2012,M01,January,69.9,Iowa,19
2012,M02,February,69.8,Iowa,19
2012,M03,March,69.7,Iowa,19
2012,M04,April,69.6,Iowa,19
2012,M05,May,69.5,Iowa,19
2012,M06,June,69.4,Iowa,19
2012,M07,July,69.3,Iowa,19
2012,M08,August,69.3,Iowa,19
2012,M09,September,69.3,Iowa,19
2012,M10,October,69.3,Iowa,19
2012,M11,November,69.4,Iowa,19
2012,M12,December,69.4,Iowa,19
2013,M01,January,69.3,Iowa,19
2013,M02,February,69.3,Iowa,19
2013,M03,March,69.3,Iowa,19
2013,M04,April,69.5,Iowa,19
2013,M05,May,69.7,Iowa,19
2013,M06,June,69.9,Iowa,19
2013,M07,July,70,Iowa,19
2013,M08,August,70.1,Iowa,19
2013,M09,September,70,Iowa,19
2013,M10,October,69.9,Iowa,19
2013,M11,November,69.9,Iowa,19
2013,M12,December,69.8,Iowa,19
2014,M01,January,69.9,Iowa,19
2014,M02,February,70,Iowa,19
2014,M03,March,70.1,Iowa,19
2014,M04,April,70.2,Iowa,19
2014,M05,May,70.2,Iowa,19
2014,M06,June,70.3,Iowa,19
2014,M07,July,70.3,Iowa,19
2014,M08,August,70.3,Iowa,19
2014,M09,September,70.3,Iowa,19
2014,M10,October,70.3,Iowa,19
2014,M11,November,70.3,Iowa,19
2014,M12,December,70.3,Iowa,19
2015,M01,January,70.2,Iowa,19
2015,M02,February,70.2,Iowa,19
2015,M03,March,70.1,Iowa,19
2015,M04,April,70.1,Iowa,19
2015,M05,May,70,Iowa,19
2015,M06,June,69.9,Iowa,19
2015,M07,July,69.8,Iowa,19
2015,M08,August,69.7,Iowa,19
2015,M09,September,69.7,Iowa,19
2015,M10,October,69.7,Iowa,19
2015,M11,November,69.8,Iowa,19
2015,M12,December,70,Iowa,19
2016,M01,January,70.1,Iowa,19
2016,M02,February,70.2,Iowa,19
2016,M03,March,70.1,Iowa,19
2016,M04,April,70,Iowa,19
2016,M05,May,69.9,Iowa,19
2016,M06,June,69.8,Iowa,19
2016,M07,July,69.7,Iowa,19
2016,M08,August,69.7,Iowa,19
2016,M09,September,69.5,Iowa,19
2016,M10,October,69.4,Iowa,19
2016,M11,November,69.2,Iowa,19
2016,M12,December,69,Iowa,19
2017,M01,January,68.9,Iowa,19
2017,M02,February,68.9,Iowa,19
2017,M03,March,68.8,Iowa,19
2017,M04,April,68.9,Iowa,19
2017,M05,May,68.9,Iowa,19
2017,M06,June,68.9,Iowa,19
2017,M07,July,68.8,Iowa,19
2017,M08,August,68.8,Iowa,19
2017,M09,September,68.7,Iowa,19
2017,M10,October,68.6,Iowa,19
2017,M11,November,68.6,Iowa,19
2017,M12,December,68.6,Iowa,19
2018,M01,January,68.7,Iowa,19
2018,M02,February,68.8,Iowa,19
2018,M03,March,69,Iowa,19
2018,M04,April,69.1,Iowa,19
2018,M05,May,69.2,Iowa,19
2018,M06,June,69.2,Iowa,19
2018,M07,July,69.2,Iowa,19
2018,M08,August,69.2,Iowa,19
2018,M09,September,69.2,Iowa,19
2018,M10,October,69.3,Iowa,19
2018,M11,November,69.4,Iowa,19
2018,M12,December,69.6,Iowa,19
2019,M01,January,69.8,Iowa,19
2019,M02,February,69.9,Iowa,19
2019,M03,March,70,Iowa,19
2019,M04,April,70,Iowa,19
2019,M05,May,70.1,Iowa,19
2019,M06,June,70.1,Iowa,19
2019,M07,July,70.2,Iowa,19
2019,M08,August,70.3,Iowa,19
2019,M09,September,70.4,Iowa,19
2019,M10,October,70.4,Iowa,19
2019,M11,November,70.4,Iowa,19
2019,M12,December,70.2,Iowa,19
2020,M01,January,70,Iowa,19
2020,M02,February,69.7,Iowa,19
2020,M03,March,69.5,Iowa,19
2020,M04,April,69.1,Iowa,19
2020,M05,May,67,Iowa,19
2020,M06,June,66.4,Iowa,19
2020,M07,July,66.1,Iowa,19
2020,M08,August,65.9,Iowa,19
2020,M09,September,65.8,Iowa,19
2020,M10,October,65.7,Iowa,19
2020,M11,November,65.5,Iowa,19
2020,M12,December,65.3,Iowa,19
2021,M01,January,65.5,Iowa,19
2021,M02,February,65.7,Iowa,19
2021,M03,March,66,Iowa,19
2021,M04,April,66.1,Iowa,19
2021,M05,May,66.4,Iowa,19
2021,M06,June,66.6,Iowa,19
2021,M07,July,66.9,Iowa,19
2021,M08,August,66.8,Iowa,19
2021,M09,September,66.8,Iowa,19
2021,M10,October,66.8,Iowa,19
2021,M11,November,66.8,Iowa,19
2021,M12,December,66.9,Iowa,19
2010,M01,January,70.3,Kansas,20
2010,M02,February,70.2,Kansas,20
2010,M03,March,70.1,Kansas,20
2010,M04,April,69.9,Kansas,20
2010,M05,May,69.8,Kansas,20
2010,M06,June,69.8,Kansas,20
2010,M07,July,69.7,Kansas,20
2010,M08,August,69.7,Kansas,20
2010,M09,September,69.6,Kansas,20
2010,M10,October,69.6,Kansas,20
2010,M11,November,69.6,Kansas,20
2010,M12,December,69.6,Kansas,20
2011,M01,January,69.6,Kansas,20
2011,M02,February,69.5,Kansas,20
2011,M03,March,69.5,Kansas,20
2011,M04,April,69.4,Kansas,20
2011,M05,May,69.3,Kansas,20
2011,M06,June,69.2,Kansas,20
2011,M07,July,69.2,Kansas,20
2011,M08,August,69.2,Kansas,20
2011,M09,September,69.2,Kansas,20
2011,M10,October,69.2,Kansas,20
2011,M11,November,69.1,Kansas,20
2011,M12,December,69,Kansas,20
2012,M01,January,68.9,Kansas,20
2012,M02,February,68.8,Kansas,20
2012,M03,March,68.7,Kansas,20
2012,M04,April,68.6,Kansas,20
2012,M05,May,68.5,Kansas,20
2012,M06,June,68.5,Kansas,20
2012,M07,July,68.4,Kansas,20
2012,M08,August,68.5,Kansas,20
2012,M09,September,68.5,Kansas,20
2012,M10,October,68.5,Kansas,20
2012,M11,November,68.5,Kansas,20
2012,M12,December,68.5,Kansas,20
2013,M01,January,68.4,Kansas,20
2013,M02,February,68.4,Kansas,20
2013,M03,March,68.4,Kansas,20
2013,M04,April,68.3,Kansas,20
2013,M05,May,68.3,Kansas,20
2013,M06,June,68.3,Kansas,20
2013,M07,July,68.3,Kansas,20
2013,M08,August,68.2,Kansas,20
2013,M09,September,68.1,Kansas,20
2013,M10,October,68,Kansas,20
2013,M11,November,68,Kansas,20
2013,M12,December,68,Kansas,20
2014,M01,January,68.1,Kansas,20
2014,M02,February,68.1,Kansas,20
2014,M03,March,68.2,Kansas,20
2014,M04,April,68.2,Kansas,20
2014,M05,May,68.2,Kansas,20
2014,M06,June,68.2,Kansas,20
2014,M07,July,68.1,Kansas,20
2014,M08,August,68.1,Kansas,20
2014,M09,September,68,Kansas,20
2014,M10,October,68,Kansas,20
2014,M11,November,68,Kansas,20
2014,M12,December,67.9,Kansas,20
2015,M01,January,67.9,Kansas,20
2015,M02,February,67.9,Kansas,20
2015,M03,March,67.8,Kansas,20
2015,M04,April,67.8,Kansas,20
2015,M05,May,67.8,Kansas,20
2015,M06,June,67.7,Kansas,20
2015,M07,July,67.7,Kansas,20
2015,M08,August,67.7,Kansas,20
2015,M09,September,67.7,Kansas,20
2015,M10,October,67.7,Kansas,20
2015,M11,November,67.7,Kansas,20
2015,M12,December,67.8,Kansas,20
2016,M01,January,67.8,Kansas,20
2016,M02,February,67.7,Kansas,20
2016,M03,March,67.7,Kansas,20
2016,M04,April,67.6,Kansas,20
2016,M05,May,67.5,Kansas,20
2016,M06,June,67.4,Kansas,20
2016,M07,July,67.3,Kansas,20
2016,M08,August,67.2,Kansas,20
2016,M09,September,67.2,Kansas,20
2016,M10,October,67.1,Kansas,20
2016,M11,November,67,Kansas,20
2016,M12,December,67,Kansas,20
2017,M01,January,67,Kansas,20
2017,M02,February,66.9,Kansas,20
2017,M03,March,67,Kansas,20
2017,M04,April,67,Kansas,20
2017,M05,May,67,Kansas,20
2017,M06,June,67,Kansas,20
2017,M07,July,67,Kansas,20
2017,M08,August,67,Kansas,20
2017,M09,September,66.9,Kansas,20
2017,M10,October,66.8,Kansas,20
2017,M11,November,66.7,Kansas,20
2017,M12,December,66.6,Kansas,20
2018,M01,January,66.6,Kansas,20
2018,M02,February,66.7,Kansas,20
2018,M03,March,66.7,Kansas,20
2018,M04,April,66.8,Kansas,20
2018,M05,May,66.8,Kansas,20
2018,M06,June,66.8,Kansas,20
2018,M07,July,66.8,Kansas,20
2018,M08,August,66.7,Kansas,20
2018,M09,September,66.7,Kansas,20
2018,M10,October,66.7,Kansas,20
2018,M11,November,66.8,Kansas,20
2018,M12,December,66.8,Kansas,20
2019,M01,January,66.9,Kansas,20
2019,M02,February,66.9,Kansas,20
2019,M03,March,66.9,Kansas,20
2019,M04,April,66.9,Kansas,20
2019,M05,May,66.9,Kansas,20
2019,M06,June,66.9,Kansas,20
2019,M07,July,67,Kansas,20
2019,M08,August,67.1,Kansas,20
2019,M09,September,67.2,Kansas,20
2019,M10,October,67.3,Kansas,20
2019,M11,November,67.3,Kansas,20
2019,M12,December,67.3,Kansas,20
2020,M01,January,67.2,Kansas,20
2020,M02,February,67.1,Kansas,20
2020,M03,March,67,Kansas,20
2020,M04,April,66.5,Kansas,20
2020,M05,May,66.7,Kansas,20
2020,M06,June,66.3,Kansas,20
2020,M07,July,67,Kansas,20
2020,M08,August,67.6,Kansas,20
2020,M09,September,65.9,Kansas,20
2020,M10,October,67.4,Kansas,20
2020,M11,November,67.7,Kansas,20
2020,M12,December,67.9,Kansas,20
2021,M01,January,67.1,Kansas,20
2021,M02,February,67.4,Kansas,20
2021,M03,March,67.5,Kansas,20
2021,M04,April,67.4,Kansas,20
2021,M05,May,67.4,Kansas,20
2021,M06,June,67.5,Kansas,20
2021,M07,July,67.6,Kansas,20
2021,M08,August,67.6,Kansas,20
2021,M09,September,67.6,Kansas,20
2021,M10,October,67.4,Kansas,20
2021,M11,November,67.1,Kansas,20
2021,M12,December,66.9,Kansas,20
2010,M01,January,61.5,Kentucky,21
2010,M02,February,61.6,Kentucky,21
2010,M03,March,61.6,Kentucky,21
2010,M04,April,61.8,Kentucky,21
2010,M05,May,61.7,Kentucky,21
2010,M06,June,61.6,Kentucky,21
2010,M07,July,61.6,Kentucky,21
2010,M08,August,61.6,Kentucky,21
2010,M09,September,61.6,Kentucky,21
2010,M10,October,61.6,Kentucky,21
2010,M11,November,61.6,Kentucky,21
2010,M12,December,61.6,Kentucky,21
2011,M01,January,61.5,Kentucky,21
2011,M02,February,61.4,Kentucky,21
2011,M03,March,61.4,Kentucky,21
2011,M04,April,61.3,Kentucky,21
2011,M05,May,61.2,Kentucky,21
2011,M06,June,61.1,Kentucky,21
2011,M07,July,61.1,Kentucky,21
2011,M08,August,61,Kentucky,21
2011,M09,September,61,Kentucky,21
2011,M10,October,61,Kentucky,21
2011,M11,November,60.9,Kentucky,21
2011,M12,December,60.8,Kentucky,21
2012,M01,January,60.7,Kentucky,21
2012,M02,February,60.6,Kentucky,21
2012,M03,March,60.5,Kentucky,21
2012,M04,April,60.6,Kentucky,21
2012,M05,May,60.6,Kentucky,21
2012,M06,June,60.7,Kentucky,21
2012,M07,July,60.8,Kentucky,21
2012,M08,August,60.9,Kentucky,21
2012,M09,September,61,Kentucky,21
2012,M10,October,61,Kentucky,21
2012,M11,November,61,Kentucky,21
2012,M12,December,61,Kentucky,21
2013,M01,January,60.9,Kentucky,21
2013,M02,February,60.8,Kentucky,21
2013,M03,March,60.7,Kentucky,21
2013,M04,April,60.6,Kentucky,21
2013,M05,May,60.5,Kentucky,21
2013,M06,June,60.5,Kentucky,21
2013,M07,July,60.4,Kentucky,21
2013,M08,August,60.2,Kentucky,21
2013,M09,September,60,Kentucky,21
2013,M10,October,59.8,Kentucky,21
2013,M11,November,59.6,Kentucky,21
2013,M12,December,59.5,Kentucky,21
2014,M01,January,59.4,Kentucky,21
2014,M02,February,59.3,Kentucky,21
2014,M03,March,59.1,Kentucky,21
2014,M04,April,59,Kentucky,21
2014,M05,May,58.8,Kentucky,21
2014,M06,June,58.6,Kentucky,21
2014,M07,July,58.4,Kentucky,21
2014,M08,August,58.2,Kentucky,21
2014,M09,September,58.1,Kentucky,21
2014,M10,October,58,Kentucky,21
2014,M11,November,57.8,Kentucky,21
2014,M12,December,57.7,Kentucky,21
2015,M01,January,57.7,Kentucky,21
2015,M02,February,57.6,Kentucky,21
2015,M03,March,57.5,Kentucky,21
2015,M04,April,57.5,Kentucky,21
2015,M05,May,57.5,Kentucky,21
2015,M06,June,57.4,Kentucky,21
2015,M07,July,57.3,Kentucky,21
2015,M08,August,57.3,Kentucky,21
2015,M09,September,57.3,Kentucky,21
2015,M10,October,57.4,Kentucky,21
2015,M11,November,57.6,Kentucky,21
2015,M12,December,57.7,Kentucky,21
2016,M01,January,57.8,Kentucky,21
2016,M02,February,57.9,Kentucky,21
2016,M03,March,58,Kentucky,21
2016,M04,April,58,Kentucky,21
2016,M05,May,58.1,Kentucky,21
2016,M06,June,58.2,Kentucky,21
2016,M07,July,58.3,Kentucky,21
2016,M08,August,58.4,Kentucky,21
